5 Minutes,Flow (Veh/5 Minutes)
10/2/2020 15:45,100
10/2/2020 15:50,112
10/2/2020 15:55,100
10/2/2020 16:00,92
10/2/2020 16:05,87
10/2/2020 16:10,88
10/2/2020 16:15,115
10/2/2020 16:20,86
10/2/2020 16:25,81
10/2/2020 16:30,88
10/2/2020 16:35,108
10/2/2020 16:40,85
10/2/2020 16:45,88
10/2/2020 16:50,83
10/2/2020 16:55,87
10/2/2020 17:00,82
10/2/2020 17:05,81
10/2/2020 17:10,90
10/2/2020 17:15,106
10/2/2020 17:20,95
10/2/2020 17:25,87
10/2/2020 17:30,73
10/2/2020 17:35,73
10/2/2020 17:40,79
10/2/2020 17:45,79
10/2/2020 17:50,81
10/2/2020 17:55,83
10/2/2020 18:00,83
10/2/2020 18:05,75
10/2/2020 18:10,85
10/2/2020 18:15,96
10/2/2020 18:20,87
10/2/2020 18:25,72
10/2/2020 18:30,72
10/2/2020 18:35,81
10/2/2020 18:40,74
10/2/2020 18:45,78
10/2/2020 18:50,63
10/2/2020 18:55,66
10/2/2020 19:00,76
10/2/2020 19:05,63
10/2/2020 19:10,82
10/2/2020 19:15,65
10/2/2020 19:20,81
10/2/2020 19:25,73
10/2/2020 19:30,63
10/2/2020 19:35,76
10/2/2020 19:40,62
10/2/2020 19:45,63
10/2/2020 19:50,53
10/2/2020 19:55,54
10/2/2020 20:00,60
10/2/2020 20:05,54
10/2/2020 20:10,46
10/2/2020 20:15,68
10/2/2020 20:20,74
10/2/2020 20:25,57
10/2/2020 20:30,53
10/2/2020 20:35,55
10/2/2020 20:40,44
10/2/2020 20:45,65
10/2/2020 20:50,36
10/2/2020 20:55,41
10/2/2020 21:00,43
10/2/2020 21:05,53
10/2/2020 21:10,53
10/2/2020 21:15,42
10/2/2020 21:20,57
10/2/2020 21:25,42
10/2/2020 21:30,39
10/2/2020 21:35,45
10/2/2020 21:40,40
10/2/2020 21:45,36
10/2/2020 21:50,38
10/2/2020 21:55,31
10/2/2020 22:00,38
10/2/2020 22:05,34
10/2/2020 22:10,33
10/2/2020 22:15,29
10/2/2020 22:20,36
10/2/2020 22:25,27
10/2/2020 22:30,31
10/2/2020 22:35,21
10/2/2020 22:40,21
10/2/2020 22:45,27
10/2/2020 22:50,17
10/2/2020 22:55,22
10/2/2020 23:00,18
10/2/2020 23:05,18
10/2/2020 23:10,21
10/2/2020 23:15,15
10/2/2020 23:20,26
10/2/2020 23:25,14
10/2/2020 23:30,12
10/2/2020 23:35,15
10/2/2020 23:40,14
10/2/2020 23:45,24
10/2/2020 23:50,14
10/2/2020 23:55,9
17/02/2020 0:00,7
17/02/2020 0:05,8
17/02/2020 0:10,7
17/02/2020 0:15,12
17/02/2020 0:20,7
17/02/2020 0:25,15
17/02/2020 0:30,11
17/02/2020 0:35,11
17/02/2020 0:40,8
17/02/2020 0:45,5
17/02/2020 0:50,4
17/02/2020 0:55,4
17/02/2020 1:00,5
17/02/2020 1:05,6
17/02/2020 1:10,6
17/02/2020 1:15,3
17/02/2020 1:20,1
17/02/2020 1:25,4
17/02/2020 1:30,2
17/02/2020 1:35,6
17/02/2020 1:40,4
17/02/2020 1:45,2
17/02/2020 1:50,8
17/02/2020 1:55,8
17/02/2020 2:00,6
17/02/2020 2:05,2
17/02/2020 2:10,5
17/02/2020 2:15,3
17/02/2020 2:20,4
17/02/2020 2:25,9
17/02/2020 2:30,3
17/02/2020 2:35,7
17/02/2020 2:40,3
17/02/2020 2:45,5
17/02/2020 2:50,6
17/02/2020 2:55,4
17/02/2020 3:00,2
17/02/2020 3:05,3
17/02/2020 3:10,3
17/02/2020 3:15,8
17/02/2020 3:20,4
17/02/2020 3:25,4
17/02/2020 3:30,7
17/02/2020 3:35,8
17/02/2020 3:40,10
17/02/2020 3:45,7
17/02/2020 3:50,7
17/02/2020 3:55,9
17/02/2020 4:00,6
17/02/2020 4:05,12
17/02/2020 4:10,11
17/02/2020 4:15,17
17/02/2020 4:20,8
17/02/2020 4:25,22
17/02/2020 4:30,27
17/02/2020 4:35,30
17/02/2020 4:40,29
17/02/2020 4:45,33
17/02/2020 4:50,40
17/02/2020 4:55,53
17/02/2020 5:00,48
17/02/2020 5:05,64
17/02/2020 5:10,52
17/02/2020 5:15,58
17/02/2020 5:20,70
17/02/2020 5:25,73
17/02/2020 5:30,79
17/02/2020 5:35,103
17/02/2020 5:40,115
17/02/2020 5:45,108
17/02/2020 5:50,96
17/02/2020 5:55,85
17/02/2020 6:00,109
17/02/2020 6:05,118
17/02/2020 6:10,115
17/02/2020 6:15,119
17/02/2020 6:20,132
17/02/2020 6:25,137
17/02/2020 6:30,154
17/02/2020 6:35,167
17/02/2020 6:40,179
17/02/2020 6:45,188
17/02/2020 6:50,148
17/02/2020 6:55,125
17/02/2020 7:00,134
17/02/2020 7:05,124
17/02/2020 7:10,136
17/02/2020 7:15,102
17/02/2020 7:20,89
17/02/2020 7:25,98
17/02/2020 7:30,75
17/02/2020 7:35,64
17/02/2020 7:40,81
17/02/2020 7:45,74
17/02/2020 7:50,70
17/02/2020 7:55,69
17/02/2020 8:00,77
17/02/2020 8:05,71
17/02/2020 8:10,52
17/02/2020 8:15,76
17/02/2020 8:20,71
17/02/2020 8:25,74
17/02/2020 8:30,75
17/02/2020 8:35,70
17/02/2020 8:40,61
17/02/2020 8:45,68
17/02/2020 8:50,69
17/02/2020 8:55,68
17/02/2020 9:00,79
17/02/2020 9:05,81
17/02/2020 9:10,88
17/02/2020 9:15,108
17/02/2020 9:20,110
17/02/2020 9:25,111
17/02/2020 9:30,113
17/02/2020 9:35,109
17/02/2020 9:40,106
17/02/2020 9:45,122
17/02/2020 9:50,118
17/02/2020 9:55,93
17/02/2020 10:00,98
17/02/2020 10:05,100
17/02/2020 10:10,106
17/02/2020 10:15,125
17/02/2020 10:20,101
17/02/2020 10:25,106
17/02/2020 10:30,117
17/02/2020 10:35,94
17/02/2020 10:40,93
17/02/2020 10:45,122
17/02/2020 10:50,121
17/02/2020 10:55,110
17/02/2020 11:00,106
17/02/2020 11:05,107
17/02/2020 11:10,103
17/02/2020 11:15,95
17/02/2020 11:20,101
17/02/2020 11:25,96
17/02/2020 11:30,98
17/02/2020 11:35,122
17/02/2020 11:40,124
17/02/2020 11:45,109
17/02/2020 11:50,108
17/02/2020 11:55,96
17/02/2020 12:00,93
17/02/2020 12:05,84
17/02/2020 12:10,99
17/02/2020 12:15,100
17/02/2020 12:20,102
17/02/2020 12:25,114
17/02/2020 12:30,112
17/02/2020 12:35,108
17/02/2020 12:40,94
17/02/2020 12:45,89
17/02/2020 12:50,78
17/02/2020 12:55,85
17/02/2020 13:00,92
17/02/2020 13:05,97
17/02/2020 13:10,100
17/02/2020 13:15,96
17/02/2020 13:20,82
17/02/2020 13:25,87
17/02/2020 13:30,91
17/02/2020 13:35,101
17/02/2020 13:40,97
17/02/2020 13:45,90
17/02/2020 13:50,79
17/02/2020 13:55,105
17/02/2020 14:00,104
17/02/2020 14:05,85
17/02/2020 14:10,99
17/02/2020 14:15,103
17/02/2020 14:20,112
17/02/2020 14:25,116
17/02/2020 14:30,94
17/02/2020 14:35,94
17/02/2020 14:40,111
17/02/2020 14:45,95
17/02/2020 14:50,104
17/02/2020 14:55,117
17/02/2020 15:00,103
17/02/2020 15:05,96
17/02/2020 15:10,103
17/02/2020 15:15,97
17/02/2020 15:20,87
17/02/2020 15:25,99
17/02/2020 15:30,113
17/02/2020 15:35,114
17/02/2020 15:40,99
17/02/2020 15:45,115
17/02/2020 15:50,87
17/02/2020 15:55,100
17/02/2020 16:00,99
17/02/2020 16:05,89
17/02/2020 16:10,88
17/02/2020 16:15,117
17/02/2020 16:20,94
17/02/2020 16:25,90
17/02/2020 16:30,91
17/02/2020 16:35,86
17/02/2020 16:40,93
17/02/2020 16:45,82
17/02/2020 16:50,88
17/02/2020 16:55,84
17/02/2020 17:00,84
17/02/2020 17:05,88
17/02/2020 17:10,83
17/02/2020 17:15,98
17/02/2020 17:20,99
17/02/2020 17:25,77
17/02/2020 17:30,89
17/02/2020 17:35,80
17/02/2020 17:40,65
17/02/2020 17:45,96
17/02/2020 17:50,56
17/02/2020 17:55,68
17/02/2020 18:00,65
17/02/2020 18:05,67
17/02/2020 18:10,77
17/02/2020 18:15,69
17/02/2020 18:20,80
17/02/2020 18:25,64
17/02/2020 18:30,77
17/02/2020 18:35,76
17/02/2020 18:40,64
17/02/2020 18:45,64
17/02/2020 18:50,59
17/02/2020 18:55,70
17/02/2020 19:00,56
17/02/2020 19:05,73
17/02/2020 19:10,61
17/02/2020 19:15,69
17/02/2020 19:20,68
17/02/2020 19:25,78
17/02/2020 19:30,61
17/02/2020 19:35,62
17/02/2020 19:40,61
17/02/2020 19:45,49
17/02/2020 19:50,70
17/02/2020 19:55,54
17/02/2020 20:00,62
17/02/2020 20:05,54
17/02/2020 20:10,47
17/02/2020 20:15,49
17/02/2020 20:20,41
17/02/2020 20:25,50
17/02/2020 20:30,42
17/02/2020 20:35,46
17/02/2020 20:40,42
17/02/2020 20:45,46
17/02/2020 20:50,48
17/02/2020 20:55,51
17/02/2020 21:00,41
17/02/2020 21:05,40
17/02/2020 21:10,48
17/02/2020 21:15,38
17/02/2020 21:20,46
17/02/2020 21:25,38
17/02/2020 21:30,39
17/02/2020 21:35,32
17/02/2020 21:40,23
17/02/2020 21:45,42
17/02/2020 21:50,24
17/02/2020 21:55,41
17/02/2020 22:00,24
17/02/2020 22:05,33
17/02/2020 22:10,34
17/02/2020 22:15,27
17/02/2020 22:20,38
17/02/2020 22:25,21
17/02/2020 22:30,30
17/02/2020 22:35,21
17/02/2020 22:40,36
17/02/2020 22:45,23
17/02/2020 22:50,16
17/02/2020 22:55,18
17/02/2020 23:00,18
17/02/2020 23:05,11
17/02/2020 23:10,20
17/02/2020 23:15,13
17/02/2020 23:20,10
17/02/2020 23:25,17
17/02/2020 23:30,15
17/02/2020 23:35,15
17/02/2020 23:40,12
17/02/2020 23:45,15
17/02/2020 23:50,15
17/02/2020 23:55,11
18/02/2020 0:00,11
18/02/2020 0:05,11
18/02/2020 0:10,13
18/02/2020 0:15,11
18/02/2020 0:20,7
18/02/2020 0:25,9
18/02/2020 0:30,11
18/02/2020 0:35,7
18/02/2020 0:40,6
18/02/2020 0:45,9
18/02/2020 0:50,7
18/02/2020 0:55,5
18/02/2020 1:00,3
18/02/2020 1:05,5
18/02/2020 1:10,8
18/02/2020 1:15,8
18/02/2020 1:20,7
18/02/2020 1:25,4
18/02/2020 1:30,3
18/02/2020 1:35,5
18/02/2020 1:40,3
18/02/2020 1:45,6
18/02/2020 1:50,4
18/02/2020 1:55,5
18/02/2020 2:00,6
18/02/2020 2:05,1
18/02/2020 2:10,5
18/02/2020 2:15,3
18/02/2020 2:20,4
18/02/2020 2:25,4
18/02/2020 2:30,6
18/02/2020 2:35,2
18/02/2020 2:40,3
18/02/2020 2:45,1
18/02/2020 2:50,1
18/02/2020 2:55,3
18/02/2020 3:00,2
18/02/2020 3:05,3
18/02/2020 3:10,6
18/02/2020 3:15,3
18/02/2020 3:20,0
18/02/2020 3:25,4
18/02/2020 3:30,6
18/02/2020 3:35,6
18/02/2020 3:40,12
18/02/2020 3:45,8
18/02/2020 3:50,8
18/02/2020 3:55,5
18/02/2020 4:00,3
18/02/2020 4:05,6
18/02/2020 4:10,9
18/02/2020 4:15,18
18/02/2020 4:20,13
18/02/2020 4:25,21
18/02/2020 4:30,21
18/02/2020 4:35,28
18/02/2020 4:40,28
18/02/2020 4:45,26
18/02/2020 4:50,40
18/02/2020 4:55,44
18/02/2020 5:00,42
18/02/2020 5:05,41
18/02/2020 5:10,52
18/02/2020 5:15,76
18/02/2020 5:20,68
18/02/2020 5:25,76
18/02/2020 5:30,66
18/02/2020 5:35,95
18/02/2020 5:40,107
18/02/2020 5:45,110
18/02/2020 5:50,87
18/02/2020 5:55,100
18/02/2020 6:00,119
18/02/2020 6:05,110
18/02/2020 6:10,119
18/02/2020 6:15,117
18/02/2020 6:20,151
18/02/2020 6:25,146
18/02/2020 6:30,158
18/02/2020 6:35,149
18/02/2020 6:40,161
18/02/2020 6:45,175
18/02/2020 6:50,149
18/02/2020 6:55,132
18/02/2020 7:00,126
18/02/2020 7:05,112
18/02/2020 7:10,106
18/02/2020 7:15,104
18/02/2020 7:20,86
18/02/2020 7:25,95
18/02/2020 7:30,72
18/02/2020 7:35,77
18/02/2020 7:40,47
18/02/2020 7:45,57
18/02/2020 7:50,86
18/02/2020 7:55,78
18/02/2020 8:00,83
18/02/2020 8:05,84
18/02/2020 8:10,86
18/02/2020 8:15,73
18/02/2020 8:20,82
18/02/2020 8:25,74
18/02/2020 8:30,60
18/02/2020 8:35,40
18/02/2020 8:40,55
18/02/2020 8:45,83
18/02/2020 8:50,75
18/02/2020 8:55,67
18/02/2020 9:00,76
18/02/2020 9:05,64
18/02/2020 9:10,65
18/02/2020 9:15,84
18/02/2020 9:20,104
18/02/2020 9:25,92
18/02/2020 9:30,112
18/02/2020 9:35,95
18/02/2020 9:40,120
18/02/2020 9:45,102
18/02/2020 9:50,103
18/02/2020 9:55,102
18/02/2020 10:00,109
18/02/2020 10:05,98
18/02/2020 10:10,119
18/02/2020 10:15,91
18/02/2020 10:20,131
18/02/2020 10:25,111
18/02/2020 10:30,121
18/02/2020 10:35,94
18/02/2020 10:40,110
18/02/2020 10:45,104
18/02/2020 10:50,124
18/02/2020 10:55,89
18/02/2020 11:00,105
18/02/2020 11:05,116
18/02/2020 11:10,117
18/02/2020 11:15,115
18/02/2020 11:20,93
18/02/2020 11:25,102
18/02/2020 11:30,89
18/02/2020 11:35,101
18/02/2020 11:40,97
18/02/2020 11:45,104
18/02/2020 11:50,108
18/02/2020 11:55,91
18/02/2020 12:00,97
18/02/2020 12:05,93
18/02/2020 12:10,99
18/02/2020 12:15,95
18/02/2020 12:20,90
18/02/2020 12:25,104
18/02/2020 12:30,77
18/02/2020 12:35,106
18/02/2020 12:40,101
18/02/2020 12:45,108
18/02/2020 12:50,92
18/02/2020 12:55,104
18/02/2020 13:00,110
18/02/2020 13:05,97
18/02/2020 13:10,99
18/02/2020 13:15,107
18/02/2020 13:20,88
18/02/2020 13:25,91
18/02/2020 13:30,96
18/02/2020 13:35,95
18/02/2020 13:40,112
18/02/2020 13:45,94
18/02/2020 13:50,128
18/02/2020 13:55,107
18/02/2020 14:00,100
18/02/2020 14:05,89
18/02/2020 14:10,95
18/02/2020 14:15,113
18/02/2020 14:20,97
18/02/2020 14:25,97
18/02/2020 14:30,89
18/02/2020 14:35,97
18/02/2020 14:40,102
18/02/2020 14:45,87
18/02/2020 14:50,99
18/02/2020 14:55,111
18/02/2020 15:00,109
18/02/2020 15:05,102
18/02/2020 15:10,103
18/02/2020 15:15,94
18/02/2020 15:20,102
18/02/2020 15:25,95
18/02/2020 15:30,80
18/02/2020 15:35,107
18/02/2020 15:40,101
18/02/2020 15:45,118
18/02/2020 15:50,107
18/02/2020 15:55,95
18/02/2020 16:00,80
18/02/2020 16:05,105
18/02/2020 16:10,99
18/02/2020 16:15,100
18/02/2020 16:20,94
18/02/2020 16:25,84
18/02/2020 16:30,70
18/02/2020 16:35,94
18/02/2020 16:40,110
18/02/2020 16:45,93
18/02/2020 16:50,92
18/02/2020 16:55,76
18/02/2020 17:00,90
18/02/2020 17:05,78
18/02/2020 17:10,100
18/02/2020 17:15,97
18/02/2020 17:20,101
18/02/2020 17:25,90
18/02/2020 17:30,97
18/02/2020 17:35,87
18/02/2020 17:40,92
18/02/2020 17:45,88
18/02/2020 17:50,85
18/02/2020 17:55,76
18/02/2020 18:00,73
18/02/2020 18:05,64
18/02/2020 18:10,77
18/02/2020 18:15,81
18/02/2020 18:20,74
18/02/2020 18:25,80
18/02/2020 18:30,90
18/02/2020 18:35,77
18/02/2020 18:40,85
18/02/2020 18:45,78
18/02/2020 18:50,96
18/02/2020 18:55,74
18/02/2020 19:00,71
18/02/2020 19:05,79
18/02/2020 19:10,80
18/02/2020 19:15,90
18/02/2020 19:20,80
18/02/2020 19:25,79
18/02/2020 19:30,76
18/02/2020 19:35,59
18/02/2020 19:40,68
18/02/2020 19:45,58
18/02/2020 19:50,64
18/02/2020 19:55,57
18/02/2020 20:00,73
18/02/2020 20:05,59
18/02/2020 20:10,65
18/02/2020 20:15,76
18/02/2020 20:20,55
18/02/2020 20:25,61
18/02/2020 20:30,34
18/02/2020 20:35,45
18/02/2020 20:40,60
18/02/2020 20:45,55
18/02/2020 20:50,60
18/02/2020 20:55,36
18/02/2020 21:00,53
18/02/2020 21:05,48
18/02/2020 21:10,50
18/02/2020 21:15,52
18/02/2020 21:20,53
18/02/2020 21:25,33
18/02/2020 21:30,59
18/02/2020 21:35,49
18/02/2020 21:40,43
18/02/2020 21:45,39
18/02/2020 21:50,35
18/02/2020 21:55,32
18/02/2020 22:00,40
18/02/2020 22:05,41
18/02/2020 22:10,43
18/02/2020 22:15,42
18/02/2020 22:20,28
18/02/2020 22:25,30
18/02/2020 22:30,34
18/02/2020 22:35,26
18/02/2020 22:40,23
18/02/2020 22:45,17
18/02/2020 22:50,22
18/02/2020 22:55,15
18/02/2020 23:00,19
18/02/2020 23:05,12
18/02/2020 23:10,17
18/02/2020 23:15,18
18/02/2020 23:20,22
18/02/2020 23:25,13
18/02/2020 23:30,16
18/02/2020 23:35,15
18/02/2020 23:40,17
18/02/2020 23:45,21
18/02/2020 23:50,12
18/02/2020 23:55,13
19/02/2020 0:00,13
19/02/2020 0:05,10
19/02/2020 0:10,17
19/02/2020 0:15,13
19/02/2020 0:20,9
19/02/2020 0:25,15
19/02/2020 0:30,14
19/02/2020 0:35,4
19/02/2020 0:40,5
19/02/2020 0:45,11
19/02/2020 0:50,7
19/02/2020 0:55,6
19/02/2020 1:00,4
19/02/2020 1:05,6
19/02/2020 1:10,6
19/02/2020 1:15,4
19/02/2020 1:20,5
19/02/2020 1:25,2
19/02/2020 1:30,9
19/02/2020 1:35,7
19/02/2020 1:40,3
19/02/2020 1:45,7
19/02/2020 1:50,8
19/02/2020 1:55,6
19/02/2020 2:00,1
19/02/2020 2:05,4
19/02/2020 2:10,4
19/02/2020 2:15,5
19/02/2020 2:20,3
19/02/2020 2:25,5
19/02/2020 2:30,8
19/02/2020 2:35,5
19/02/2020 2:40,4
19/02/2020 2:45,3
19/02/2020 2:50,7
19/02/2020 2:55,4
19/02/2020 3:00,2
19/02/2020 3:05,7
19/02/2020 3:10,6
19/02/2020 3:15,6
19/02/2020 3:20,4
19/02/2020 3:25,3
19/02/2020 3:30,8
19/02/2020 3:35,11
19/02/2020 3:40,9
19/02/2020 3:45,13
19/02/2020 3:50,10
19/02/2020 3:55,8
19/02/2020 4:00,8
19/02/2020 4:05,10
19/02/2020 4:10,10
19/02/2020 4:15,13
19/02/2020 4:20,10
19/02/2020 4:25,13
19/02/2020 4:30,10
19/02/2020 4:35,31
19/02/2020 4:40,32
19/02/2020 4:45,33
19/02/2020 4:50,37
19/02/2020 4:55,42
19/02/2020 5:00,44
19/02/2020 5:05,39
19/02/2020 5:10,52
19/02/2020 5:15,55
19/02/2020 5:20,64
19/02/2020 5:25,71
19/02/2020 5:30,62
19/02/2020 5:35,86
19/02/2020 5:40,100
19/02/2020 5:45,93
19/02/2020 5:50,107
19/02/2020 5:55,81
19/02/2020 6:00,91
19/02/2020 6:05,95
19/02/2020 6:10,102
19/02/2020 6:15,121
19/02/2020 6:20,126
19/02/2020 6:25,135
19/02/2020 6:30,142
19/02/2020 6:35,148
19/02/2020 6:40,176
19/02/2020 6:45,148
19/02/2020 6:50,169
19/02/2020 6:55,147
19/02/2020 7:00,146
19/02/2020 7:05,134
19/02/2020 7:10,129
19/02/2020 7:15,126
19/02/2020 7:20,117
19/02/2020 7:25,99
19/02/2020 7:30,67
19/02/2020 7:35,76
19/02/2020 7:40,81
19/02/2020 7:45,77
19/02/2020 7:50,77
19/02/2020 7:55,78
19/02/2020 8:00,89
19/02/2020 8:05,97
19/02/2020 8:10,94
19/02/2020 8:15,92
19/02/2020 8:20,79
19/02/2020 8:25,90
19/02/2020 8:30,91
19/02/2020 8:35,85
19/02/2020 8:40,85
19/02/2020 8:45,88
19/02/2020 8:50,93
19/02/2020 8:55,77
19/02/2020 9:00,94
19/02/2020 9:05,75
19/02/2020 9:10,90
19/02/2020 9:15,103
19/02/2020 9:20,115
19/02/2020 9:25,115
19/02/2020 9:30,101
19/02/2020 9:35,117
19/02/2020 9:40,40
19/02/2020 9:45,113
19/02/2020 9:50,110
19/02/2020 9:55,93
19/02/2020 10:00,99
19/02/2020 10:05,121
19/02/2020 10:10,110
19/02/2020 10:15,104
19/02/2020 10:20,116
19/02/2020 10:25,106
19/02/2020 10:30,111
19/02/2020 10:35,100
19/02/2020 10:40,101
19/02/2020 10:45,115
19/02/2020 10:50,105
19/02/2020 10:55,112
19/02/2020 11:00,116
19/02/2020 11:05,115
19/02/2020 11:10,101
19/02/2020 11:15,102
19/02/2020 11:20,104
19/02/2020 11:25,112
19/02/2020 11:30,104
19/02/2020 11:35,98
19/02/2020 11:40,113
19/02/2020 11:45,100
19/02/2020 11:50,105
19/02/2020 11:55,105
19/02/2020 12:00,99
19/02/2020 12:05,96
19/02/2020 12:10,96
19/02/2020 12:15,112
19/02/2020 12:20,97
19/02/2020 12:25,107
19/02/2020 12:30,94
19/02/2020 12:35,101
19/02/2020 12:40,112
19/02/2020 12:45,117
19/02/2020 12:50,116
19/02/2020 12:55,88
19/02/2020 13:00,104
19/02/2020 13:05,106
19/02/2020 13:10,98
19/02/2020 13:15,95
19/02/2020 13:20,104
19/02/2020 13:25,86
19/02/2020 13:30,95
19/02/2020 13:35,112
19/02/2020 13:40,104
19/02/2020 13:45,108
19/02/2020 13:50,88
19/02/2020 13:55,107
19/02/2020 14:00,98
19/02/2020 14:05,100
19/02/2020 14:10,97
19/02/2020 14:15,102
19/02/2020 14:20,109
19/02/2020 14:25,85
19/02/2020 14:30,116
19/02/2020 14:35,102
19/02/2020 14:40,99
19/02/2020 14:45,124
19/02/2020 14:50,100
19/02/2020 14:55,91
19/02/2020 15:00,96
19/02/2020 15:05,96
19/02/2020 15:10,94
19/02/2020 15:15,104
19/02/2020 15:20,94
19/02/2020 15:25,101
19/02/2020 15:30,101
19/02/2020 15:35,100
19/02/2020 15:40,108
19/02/2020 15:45,93
19/02/2020 15:50,104
19/02/2020 15:55,98
19/02/2020 16:00,95
19/02/2020 16:05,86
19/02/2020 16:10,82
19/02/2020 16:15,98
19/02/2020 16:20,100
19/02/2020 16:25,99
19/02/2020 16:30,92
19/02/2020 16:35,89
19/02/2020 16:40,91
19/02/2020 16:45,87
19/02/2020 16:50,81
19/02/2020 16:55,97
19/02/2020 17:00,81
19/02/2020 17:05,91
19/02/2020 17:10,91
19/02/2020 17:15,111
19/02/2020 17:20,93
19/02/2020 17:25,90
19/02/2020 17:30,96
19/02/2020 17:35,74
19/02/2020 17:40,76
19/02/2020 17:45,93
19/02/2020 17:50,68
19/02/2020 17:55,70
19/02/2020 18:00,72
19/02/2020 18:05,75
19/02/2020 18:10,99
19/02/2020 18:15,86
19/02/2020 18:20,82
19/02/2020 18:25,90
19/02/2020 18:30,89
19/02/2020 18:35,98
19/02/2020 18:40,96
19/02/2020 18:45,89
19/02/2020 18:50,84
19/02/2020 18:55,78
19/02/2020 19:00,74
19/02/2020 19:05,70
19/02/2020 19:10,93
19/02/2020 19:15,99
19/02/2020 19:20,105
19/02/2020 19:25,85
19/02/2020 19:30,88
19/02/2020 19:35,73
19/02/2020 19:40,93
19/02/2020 19:45,95
19/02/2020 19:50,82
19/02/2020 19:55,71
19/02/2020 20:00,84
19/02/2020 20:05,62
19/02/2020 20:10,61
19/02/2020 20:15,53
19/02/2020 20:20,57
19/02/2020 20:25,57
19/02/2020 20:30,49
19/02/2020 20:35,76
19/02/2020 20:40,71
19/02/2020 20:45,57
19/02/2020 20:50,79
19/02/2020 20:55,55
19/02/2020 21:00,65
19/02/2020 21:05,60
19/02/2020 21:10,68
19/02/2020 21:15,58
19/02/2020 21:20,45
19/02/2020 21:25,58
19/02/2020 21:30,50
19/02/2020 21:35,61
19/02/2020 21:40,54
19/02/2020 21:45,58
19/02/2020 21:50,44
19/02/2020 21:55,47
19/02/2020 22:00,43
19/02/2020 22:05,44
19/02/2020 22:10,57
19/02/2020 22:15,31
19/02/2020 22:20,47
19/02/2020 22:25,33
19/02/2020 22:30,40
19/02/2020 22:35,44
19/02/2020 22:40,26
19/02/2020 22:45,44
19/02/2020 22:50,39
19/02/2020 22:55,27
19/02/2020 23:00,27
19/02/2020 23:05,32
19/02/2020 23:10,28
19/02/2020 23:15,23
19/02/2020 23:20,30
19/02/2020 23:25,21
19/02/2020 23:30,19
19/02/2020 23:35,26
19/02/2020 23:40,20
19/02/2020 23:45,24
19/02/2020 23:50,22
19/02/2020 23:55,27
22/02/2020 0:00,15
22/02/2020 0:05,13
22/02/2020 0:10,18
22/02/2020 0:15,13
22/02/2020 0:20,14
22/02/2020 0:25,11
22/02/2020 0:30,15
22/02/2020 0:35,13
22/02/2020 0:40,9
22/02/2020 0:45,8
22/02/2020 0:50,11
22/02/2020 0:55,9
22/02/2020 1:00,15
22/02/2020 1:05,10
22/02/2020 1:10,4
22/02/2020 1:15,8
22/02/2020 1:20,11
22/02/2020 1:25,5
22/02/2020 1:30,6
22/02/2020 1:35,9
22/02/2020 1:40,3
22/02/2020 1:45,9
22/02/2020 1:50,5
22/02/2020 1:55,6
22/02/2020 2:00,8
22/02/2020 2:05,5
22/02/2020 2:10,5
22/02/2020 2:15,6
22/02/2020 2:20,6
22/02/2020 2:25,6
22/02/2020 2:30,3
22/02/2020 2:35,7
22/02/2020 2:40,6
22/02/2020 2:45,3
22/02/2020 2:50,6
22/02/2020 2:55,4
22/02/2020 3:00,6
22/02/2020 3:05,5
22/02/2020 3:10,8
22/02/2020 3:15,5
22/02/2020 3:20,9
22/02/2020 3:25,2
22/02/2020 3:30,10
22/02/2020 3:35,15
22/02/2020 3:40,15
22/02/2020 3:45,13
22/02/2020 3:50,11
22/02/2020 3:55,10
22/02/2020 4:00,10
22/02/2020 4:05,13
22/02/2020 4:10,14
22/02/2020 4:15,21
22/02/2020 4:20,30
22/02/2020 4:25,25
22/02/2020 4:30,28
22/02/2020 4:35,29
22/02/2020 4:40,49
22/02/2020 4:45,47
22/02/2020 4:50,50
22/02/2020 4:55,57
22/02/2020 5:00,55
22/02/2020 5:05,48
22/02/2020 5:10,91
22/02/2020 5:15,71
22/02/2020 5:20,87
22/02/2020 5:25,84
22/02/2020 5:30,93
22/02/2020 5:35,87
22/02/2020 5:40,108
22/02/2020 5:45,122
22/02/2020 5:50,110
22/02/2020 5:55,106
22/02/2020 6:00,109
22/02/2020 6:05,124
22/02/2020 6:10,117
22/02/2020 6:15,145
22/02/2020 6:20,152
22/02/2020 6:25,157
22/02/2020 6:30,144
22/02/2020 6:35,165
22/02/2020 6:40,191
22/02/2020 6:45,162
22/02/2020 6:50,136
22/02/2020 6:55,137
22/02/2020 7:00,141
22/02/2020 7:05,128
22/02/2020 7:10,115
22/02/2020 7:15,83
22/02/2020 7:20,97
22/02/2020 7:25,92
22/02/2020 7:30,87
22/02/2020 7:35,83
22/02/2020 7:40,78
22/02/2020 7:45,71
22/02/2020 7:50,63
22/02/2020 7:55,62
22/02/2020 8:00,71
22/02/2020 8:05,65
22/02/2020 8:10,68
22/02/2020 8:15,76
22/02/2020 8:20,60
22/02/2020 8:25,69
22/02/2020 8:30,68
22/02/2020 8:35,56
22/02/2020 8:40,69
22/02/2020 8:45,65
22/02/2020 8:50,60
22/02/2020 8:55,71
22/02/2020 9:00,75
22/02/2020 9:05,70
22/02/2020 9:10,78
22/02/2020 9:15,90
